history_id,started_at,ended_at,from_parking_lot,to_parking_lot,car,passengers_count,distance,user_id
202304_257,2023/4/30 13:00,2023/4/30 13:57,NAIST,NAIST,LEAF (STAFF ONLY),1,8.697710213571108,111
202304_258,2023/4/30 13:11,2023/4/30 14:32,NAIST,NAIST,iMiev01,1,5.0516485833727955,2
202304_259,2023/4/30 14:44,2023/4/30 17:36,NAIST,STATION,iMiev01,1,7.236254046,157
202304_260,2023/4/30 16:20,2023/4/30 19:18,NAIST,NAIST,LEAF (STAFF ONLY),1,3.431146038633157,130
202304_261,2023/4/30 17:41,2023/4/30 20:54,STATION,NAIST,iMiev01,4,12.004111808099994,157
202304_262,2023/4/30 19:21,2023/4/30 21:23,NAIST,NAIST,LEAF (STAFF ONLY),1,11.901269250897267,118
202304_263,2023/4/30 21:19,2023/4/30 21:49,NAIST,NAIST,iMiev01,0,-,163
202305_0,2023/5/1 1:20,2023/5/1 3:49,NAIST,NAIST,iMiev01,1,5.417187543887080,157
202305_1,2023/5/1 9:42,2023/5/1 10:10,NAIST,NAIST,LEAF (STAFF ONLY),1,5.181314261575610,118
202305_2,2023/5/1 9:51,2023/5/1 16:45,NAIST,NAIST,iMiev01,1,3.7103989365877500,156
202305_3,2023/5/1 11:03,2023/5/1 13:44,NAIST,NAIST,SAKURA,2,25.609127761900200,67
202305_4,2023/5/1 12:20,2023/5/1 12:26,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,-,160
202305_5,2023/5/1 14:10,2023/5/1 15:38,NAIST,NAIST,SAKURA,1,20,157
202305_6,2023/5/1 16:07,2023/5/1 21:10,NAIST,NAIST,SAKURA,2,25.31183878446070,123
202305_7,2023/5/1 17:00,2023/5/1 23:18,NAIST,NAIST,iMiev01,3,5.223821192,140
202305_8,2023/5/1 18:02,2023/5/1 20:58,NAIST,NAIST,iMiev02,3,13.013144302881600,127
202305_9,2023/5/1 21:04,2023/5/1 21:33,NAIST,NAIST,LEAF (STAFF ONLY),1,4.3833538179693000,118
202305_10,2023/5/1 21:21,2023/5/1 23:52,NAIST,NAIST,SAKURA,1,4.718092067140670,130
202305_11,2023/5/1 21:39,2023/5/2 4:37,NAIST,NAIST,iMiev02,1,5.467132600248270,156
202305_12,2023/5/1 23:23,2023/5/2 1:37,NAIST,NAIST,iMiev01,5,13.107290008394800,152
202305_13,2023/5/2 0:21,2023/5/2 1:56,NAIST,NAIST,SAKURA,0,-,157
202305_14,2023/5/2 12:44,2023/5/2 13:33,NAIST,NAIST,LEAF (STAFF ONLY),4,2.7832228887805600,117
202305_15,2023/5/2 12:44,2023/5/2 12:45,NAIST,NAIST,iMiev02,0,-,133
202305_16,2023/5/2 13:03,2023/5/2 15:47,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,43.48174425863940,159
202305_17,2023/5/2 13:25,2023/5/3 14:26,NAIST,NAIST,iMiev02,2,11.590348828909400,67
202305_18,2023/5/2 14:21,2023/5/2 20:45,NAIST,NAIST,SAKURA,2,10.617190085094600,149
202305_19,2023/5/2 14:32,2023/5/2 22:24,NAIST,NAIST,iMiev01,3,13.29313676547530,156
202305_20,2023/5/2 18:13,2023/5/2 18:13,NAIST,NAIST,LEAF (STAFF ONLY),0,-,116
202305_21,2023/5/2 19:05,2023/5/2 22:24,NAIST,STATION,LEAF (STAFF ONLY),1,3.642782655217030,137
202305_22,2023/5/2 21:16,2023/5/2 22:03,NAIST,NAIST,SAKURA,1,-,118
202305_23,2023/5/2 23:20,2023/5/3 9:38,NAIST,NAIST,iMiev01,1,4.558225643221370,129
202305_24,2023/5/3 1:01,2023/5/3 5:03,NAIST,NAIST,SAKURA,1,-,157
202305_25,2023/5/3 6:43,2023/5/4 0:39,NAIST,NAIST,SAKURA,3,-,140
202305_26,2023/5/3 9:49,2023/5/3 10:19,NAIST,STATION,iMiev01,1,2.268794353389630,152
202305_27,2023/5/3 14:49,2023/5/3 18:00,NAIST,NAIST,iMiev02,1,24.404359228941100,67
202305_28,2023/5/3 16:02,2023/5/3 19:14,STATION,NAIST,iMiev01,1,3.5377941479112800,123
202305_29,2023/5/3 18:27,2023/5/3 19:54,NAIST,STATION,iMiev02,1,11.52061030333540,125
202305_30,2023/5/3 19:21,2023/5/3 22:33,NAIST,NAIST,iMiev01,1,13.928416855655100,123
202305_31,2023/5/3 22:14,2023/5/3 23:14,STATION,NAIST,iMiev02,1,2.410037680435470,149
202305_32,2023/5/3 23:01,2023/5/4 3:00,NAIST,NAIST,iMiev01,1,6.716956975895210,157
202305_33,2023/5/4 9:41,2023/5/4 10:43,NAIST,NAIST,iMiev01,1,4.45478363,157
202305_34,2023/5/4 10:42,2023/5/4 14:03,NAIST,NAIST,SAKURA,2,-,152
202305_35,2023/5/4 11:00,2023/5/4 12:42,NAIST,NAIST,iMiev01,1,3.133083740933150,157
202305_36,2023/5/4 13:41,2023/5/4 16:38,NAIST,NAIST,iMiev02,1,8.649958088076720,163
202305_37,2023/5/4 14:23,2023/5/4 23:16,NAIST,NAIST,SAKURA,2,-,140
202305_38,2023/5/4 15:00,2023/5/4 15:48,NAIST,NAIST,iMiev01,1,-,129
202305_39,2023/5/4 16:05,2023/5/4 18:40,NAIST,NAIST,iMiev01,1,18.164501320316700,152
202305_40,2023/5/4 17:44,2023/5/4 19:01,STATION,NAIST,LEAF (STAFF ONLY),1,3.6816699385580100,118
202305_41,2023/5/4 17:46,2023/5/4 19:26,NAIST,NAIST,iMiev02,1,11.378029952190400,162
202305_42,2023/5/4 19:00,2023/5/4 20:19,NAIST,NAIST,iMiev01,2,5.585831685,157
202305_43,2023/5/4 19:41,2023/5/4 21:48,NAIST,NAIST,iMiev02,1,13.374275982550300,129
202305_44,2023/5/4 20:24,2023/5/5 1:14,NAIST,NAIST,iMiev01,1,18.445953881135600,123
202305_45,2023/5/4 22:25,2023/5/5 2:49,NAIST,NAIST,iMiev02,1,6.539170647874490,156
202305_46,2023/5/4 23:28,2023/5/5 1:03,NAIST,NAIST,SAKURA,1,-,157
202305_47,2023/5/5 1:20,2023/5/5 6:34,NAIST,NAIST,iMiev01,1,-,123
202305_48,2023/5/5 6:48,2023/5/5 10:24,NAIST,STATION,iMiev01,1,2.3498625077088800,123
202305_49,2023/5/5 7:09,2023/5/5 9:57,NAIST,NAIST,LEAF (STAFF ONLY),1,4.846734996282050,130
202305_50,2023/5/5 8:00,2023/5/5 9:51,NAIST,NAIST,iMiev02,1,3.857595865880910,157
202305_51,2023/5/5 10:00,2023/5/5 12:07,NAIST,STATION,iMiev02,1,2.2751360625254200,125
202305_52,2023/5/5 10:52,2023/5/5 16:38,NAIST,NAIST,SAKURA,1,-,149
202305_53,2023/5/5 12:12,2023/5/5 18:58,STATION,NAIST,iMiev01,1,2.3589937099419800,123
202305_54,2023/5/5 16:43,2023/5/5 20:45,NAIST,NAIST,SAKURA,3,-,152
202305_55,2023/5/5 17:25,2023/5/5 22:47,STATION,STATION,iMiev02,2,15.952195430062200,156
202305_56,2023/5/5 20:08,2023/5/6 1:39,NAIST,NAIST,iMiev01,1,7.427180441522100,157
202305_57,2023/5/5 20:43,2023/5/5 21:19,NAIST,NAIST,LEAF (STAFF ONLY),1,4.930910408200230,118
202305_58,2023/5/5 22:05,2023/5/6 2:40,NAIST,NAIST,SAKURA,1,-,123
202305_59,2023/5/6 4:37,2023/5/6 13:17,NAIST,STATION,SAKURA,2,-,123
202305_60,2023/5/6 9:01,2023/5/6 12:22,NAIST,NAIST,iMiev01,1,1.516997472251160,163
202305_61,2023/5/6 11:38,2023/5/6 13:51,STATION,NAIST,iMiev02,1,9.036990224170540,156
202305_62,2023/5/6 13:08,2023/5/6 14:16,NAIST,NAIST,LEAF (STAFF ONLY),1,13.341149164709300,2
202305_63,2023/5/6 14:00,2023/5/6 16:03,NAIST,NAIST,iMiev02,1,5.167791534069950,149
202305_64,2023/5/6 14:05,2023/5/6 21:32,STATION,NAIST,SAKURA,3,-,123
202305_65,2023/5/6 16:30,2023/5/6 22:44,NAIST,NAIST,iMiev02,2,16.657983508094600,140
202305_66,2023/5/6 21:21,2023/5/6 22:06,NAIST,NAIST,LEAF (STAFF ONLY),1,23.65934681924480,118
202305_67,2023/5/6 22:07,2023/5/7 15:51,NAIST,STATION,SAKURA,2,-,156
202305_68,2023/5/7 7:40,2023/5/7 11:54,NAIST,NAIST,iMiev02,0,-,157
202305_69,2023/5/7 12:22,2023/5/7 16:31,NAIST,STATION,iMiev02,1,13.282516825631700,125
202305_70,2023/5/7 16:02,2023/5/8 0:31,STATION,NAIST,SAKURA,1,-,156
202305_71,2023/5/7 18:20,2023/5/7 18:30,STATION,NAIST,iMiev02,1,2.346003097851620,125
202305_72,2023/5/7 18:40,2023/5/7 23:27,NAIST,NAIST,iMiev02,1,5.237081258937120,123
202305_73,2023/5/7 21:42,2023/5/7 22:16,NAIST,NAIST,LEAF (STAFF ONLY),1,9.298490665,118
202305_74,2023/5/7 23:40,2023/5/8 1:37,NAIST,NAIST,iMiev02,1,3.0105152108737200,157
202305_75,2023/5/8 10:24,2023/5/8 12:39,NAIST,NAIST,LEAF (STAFF ONLY),2,6.012272807914120,145
202305_76,2023/5/8 11:01,2023/5/8 14:03,NAIST,NAIST,iMiev02,2,4.639769484018220,156
202305_77,2023/5/8 11:42,2023/5/8 14:35,KEIHANA,KEIHANA,BMW (STAFF ONLY),3,9.677846004744810,158
202305_78,2023/5/8 11:44,2023/5/8 12:01,NAIST,NAIST,SAKURA,0,-,123
202305_79,2023/5/8 13:01,2023/5/8 14:00,NAIST,NAIST,LEAF (STAFF ONLY),3,7.554026883687000,117
202305_80,2023/5/8 15:40,2023/5/8 19:22,NAIST,NAIST,iMiev02,3,12.370876776997000,149
202305_81,2023/5/8 16:02,2023/5/8 19:30,NAIST,NAIST,SAKURA,1,14.151722929811000,67
202305_82,2023/5/8 16:23,2023/5/8 23:12,NAIST,NAIST,iMiev01,3,22.179275638321100,123
202305_83,2023/5/8 16:58,2023/5/8 18:41,NAIST,NAIST,LEAF (STAFF ONLY),1,19.496217033735100,2
202305_84,2023/5/8 19:44,2023/5/8 20:45,NAIST,NAIST,iMiev02,0,-,157
202305_85,2023/5/8 19:44,2023/5/8 21:03,NAIST,STATION,SAKURA,1,9.411454999851740,164
202305_86,2023/5/8 21:00,2023/5/8 23:12,NAIST,NAIST,iMiev02,1,3.884816210309060,149
202305_87,2023/5/9 0:46,2023/5/9 2:44,NAIST,NAIST,iMiev01,1,4.782403152844650,157
202305_88,2023/5/9 6:25,2023/5/9 13:46,NAIST,NAIST,iMiev01,1,5.278684212855840,67
202305_89,2023/5/9 8:09,2023/5/9 9:16,NAIST,NAIST,LEAF (STAFF ONLY),2,4.870677872854660,116
202305_90,2023/5/9 10:21,2023/5/9 11:39,STATION,NAIST,SAKURA,1,7.124072057896520,164
202305_91,2023/5/9 10:41,2023/5/9 20:13,NAIST,NAIST,iMiev02,1,16.797920429183400,156
202305_92,2023/5/9 11:44,2023/5/9 23:08,NAIST,NAIST,SAKURA,2,28,123
202305_93,2023/5/9 11:53,2023/5/9 13:06,NAIST,NAIST,LEAF (STAFF ONLY),3,5.198816011353340,85
202305_94,2023/5/9 14:02,2023/5/9 20:40,NAIST,NAIST,iMiev01,3,19.484192267569300,127
202305_95,2023/5/9 15:47,2023/5/9 16:57,NAIST,NAIST,LEAF (STAFF ONLY),1,6.983747724796250,116
202305_96,2023/5/9 20:30,2023/5/9 21:14,NAIST,STATION,iMiev02,1,2.723104943902690,164
202305_97,2023/5/9 20:48,2023/5/9 22:53,NAIST,NAIST,LEAF (STAFF ONLY),1,4.381492025,118
202305_98,2023/5/9 21:00,2023/5/9 23:38,NAIST,NAIST,iMiev01,1,18.08458232926960,125
202305_99,2023/5/9 23:25,2023/5/10 0:06,NAIST,NAIST,SAKURA,1,17.511521849132600,162
202305_100,2023/5/9 23:40,2023/5/10 1:18,NAIST,NAIST,iMiev01,1,6.024112837143830,157
202305_101,2023/5/10 5:02,2023/5/10 7:19,NAIST,NAIST,LEAF (STAFF ONLY),1,3.138420466161590,130
202305_102,2023/5/10 6:40,2023/5/10 11:53,NAIST,NAIST,iMiev01,1,10.772187063515100,106
202305_103,2023/5/10 7:03,2023/5/10 13:36,NAIST,NAIST,SAKURA,2,10.27505836521890,67
202305_104,2023/5/10 9:00,2023/5/10 10:23,STATION,NAIST,iMiev02,2,8.0037247,165
202305_105,2023/5/10 9:43,2023/5/10 10:45,NAIST,NAIST,LEAF (STAFF ONLY),1,3.4250027869490200,135
202305_106,2023/5/10 11:40,2023/5/10 15:21,NAIST,NAIST,LEAF (STAFF ONLY),1,4.8751213907648000,135
202305_107,2023/5/10 12:06,2023/5/10 14:39,NAIST,NAIST,iMiev01,1,11.401932893357300,46
202305_108,2023/5/10 13:11,2023/5/10 16:38,NAIST,NAIST,iMiev02,1,6.264518092215030,156
202305_109,2023/5/10 14:53,2023/5/10 21:55,NAIST,NAIST,iMiev01,2,11.315021172070400,123
202305_110,2023/5/10 15:04,2023/5/10 17:53,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,17.302327847171500,158
202305_111,2023/5/10 15:20,2023/5/10 16:26,NAIST,NAIST,SAKURA,1,9.044993733367750,152
202305_112,2023/5/10 17:42,2023/5/10 18:56,NAIST,STATION,SAKURA,1,6.072767069,165
202305_113,2023/5/10 18:03,2023/5/10 21:31,NAIST,NAIST,iMiev02,2,14.836501498324200,149
202305_114,2023/5/10 21:22,2023/5/10 23:31,NAIST,NAIST,LEAF (STAFF ONLY),1,4.362719546607610,118
202305_115,2023/5/10 21:45,2023/5/11 14:28,NAIST,NAIST,iMiev02,4,18.308234338842300,127
202305_116,2023/5/10 22:00,2023/5/11 2:23,NAIST,NAIST,iMiev01,1,7.063701848227270,157
202305_117,2023/5/11 8:01,2023/5/11 10:41,STATION,NAIST,SAKURA,1,5.185336157,124
202305_118,2023/5/11 9:34,2023/5/11 9:38,NAIST,NAIST,LEAF (STAFF ONLY),1,-,160
202305_119,2023/5/11 10:02,2023/5/11 11:13,NAIST,STATION,LEAF (STAFF ONLY),1,4.055835786114190,117
202305_120,2023/5/11 10:40,2023/5/11 10:54,KEIHANA,KEIHANA,BMW (STAFF ONLY),0,-,161
202305_121,2023/5/11 10:49,2023/5/11 12:34,NAIST,NAIST,iMiev01,1,8.850097047541640,46
202305_122,2023/5/11 11:07,2023/5/12 0:45,NAIST,NAIST,SAKURA,2,15,156
202305_123,2023/5/11 11:45,2023/5/11 13:12,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,1.5123021222126800,169
202305_124,2023/5/11 12:41,2023/5/11 12:50,NAIST,NAIST,iMiev01,1,0.015923846424354800,166
202305_125,2023/5/11 13:20,2023/5/11 13:55,NAIST,NAIST,iMiev01,1,2.3338949182799700,107
202305_126,2023/5/11 13:22,2023/5/11 13:25,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,-,160
202305_127,2023/5/11 13:40,2023/5/11 17:23,KEIHANA,KEIHANA,BMW (STAFF ONLY),3,5.188208761959700,158
202305_128,2023/5/11 14:23,2023/5/11 23:37,NAIST,NAIST,iMiev01,3,20.713693825552500,123
202305_129,2023/5/11 14:45,2023/5/11 18:10,NAIST,NAIST,iMiev02,1,13.811119512502100,157
202305_130,2023/5/11 18:20,2023/5/11 18:55,NAIST,STATION,iMiev02,1,2.721167386,164
202305_131,2023/5/11 21:00,2023/5/12 0:02,STATION,NAIST,LEAF (STAFF ONLY),1,15.197008773458000,118
202305_132,2023/5/11 23:48,2023/5/12 2:43,NAIST,NAIST,iMiev01,1,13.564597565283400,123
202305_133,2023/5/12 1:25,2023/5/12 8:17,NAIST,NAIST,SAKURA,1,22,157
202305_134,2023/5/12 6:40,2023/5/12 13:40,NAIST,NAIST,iMiev01,2,32.45523580690730,129
202305_135,2023/5/12 8:09,2023/5/12 10:33,STATION,NAIST,iMiev02,1,3.0703909446630800,124
202305_136,2023/5/12 8:21,2023/5/12 11:42,NAIST,NAIST,SAKURA,2,28.73049012035220,133
202305_137,2023/5/12 10:40,2023/5/12 13:33,NAIST,NAIST,iMiev02,1,14.006348483386700,149
202305_138,2023/5/12 10:46,2023/5/12 14:00,NAIST,NAIST,LEAF (STAFF ONLY),2,11.736475591009100,38
202305_139,2023/5/12 11:49,2023/5/12 12:10,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,4.103611150278170,169
202305_140,2023/5/12 12:20,2023/5/12 12:22,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,0.00278081,169
202305_141,2023/5/12 13:56,2023/5/12 20:28,NAIST,NAIST,iMiev02,3,20.907747501809000,156
202305_142,2023/5/12 15:05,2023/5/12 22:43,NAIST,NAIST,iMiev01,1,13.902494396990100,67
202305_143,2023/5/12 15:41,2023/5/12 21:30,NAIST,NAIST,SAKURA,3,22.877033157052800,143
202305_144,2023/5/12 17:42,2023/5/13 15:48,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,3.0799399134980500,168
202305_145,2023/5/12 21:21,2023/5/12 23:56,NAIST,STATION,iMiev02,1,3.6368429318933000,165
202305_146,2023/5/12 21:41,2023/5/12 23:59,NAIST,NAIST,SAKURA,1,4.256037559136670,157
202305_147,2023/5/12 23:06,2023/5/13 0:10,NAIST,NAIST,iMiev01,2,9.791975701868330,123
202305_148,2023/5/13 6:02,2023/5/13 21:15,NAIST,NAIST,iMiev01,3,20,123
202305_149,2023/5/13 8:49,2023/5/13 22:26,NAIST,NAIST,SAKURA,1,16.75798023000360,67
202305_150,2023/5/13 17:00,2023/5/13 20:32,STATION,STATION,iMiev02,2,9.116454743643930,124
202305_151,2023/5/13 19:41,2023/5/13 21:24,NAIST,NAIST,LEAF (STAFF ONLY),1,6.445583111283180,118
202305_152,2023/5/13 21:23,2023/5/14 1:38,NAIST,NAIST,iMiev01,1,5.877019510191990,157
202305_153,2023/5/13 22:45,2023/5/14 0:19,NAIST,NAIST,SAKURA,1,15.316669405117100,149
202305_154,2023/5/14 0:21,2023/5/14 12:40,NAIST,STATION,SAKURA,1,17.17810279048800,123
202305_155,2023/5/14 5:19,2023/5/14 11:28,NAIST,NAIST,iMiev01,1,5.695919647618810,157
202305_156,2023/5/14 7:24,2023/5/14 11:27,STATION,NAIST,iMiev02,3,7.6741352816253200,67
202305_157,2023/5/14 9:24,2023/5/14 12:51,NAIST,NAIST,LEAF (STAFF ONLY),4,35.025668434304000,122
202305_158,2023/5/14 11:42,2023/5/14 15:34,NAIST,NAIST,iMiev01,1,6.055064742,149
202305_159,2023/5/14 12:02,2023/5/14 16:58,NAIST,NAIST,iMiev02,1,3.854738412446440,111
202305_160,2023/5/14 13:27,2023/5/14 23:14,STATION,NAIST,SAKURA,2,13.29460906663360,123
202305_161,2023/5/14 14:01,2023/5/14 17:57,NAIST,NAIST,LEAF (STAFF ONLY),0,-,130
202305_162,2023/5/14 15:42,2023/5/14 17:51,NAIST,NAIST,iMiev01,3,12.450188905462300,152
202305_163,2023/5/14 17:18,2023/5/14 19:48,NAIST,NAIST,iMiev02,1,0.061096398218983400,171
202305_164,2023/5/14 18:02,2023/5/14 22:11,NAIST,NAIST,iMiev01,2,7.692152323394910,67
202305_165,2023/5/14 18:21,2023/5/14 20:59,NAIST,NAIST,LEAF (STAFF ONLY),2,7.973036514118510,130
202305_166,2023/5/14 20:23,2023/5/14 21:30,NAIST,NAIST,iMiev02,1,13.34338810533380,162
202305_167,2023/5/14 21:51,2023/5/15 0:55,NAIST,NAIST,iMiev02,1,5.2412622775657800,171
202305_168,2023/5/14 22:38,2023/5/15 13:05,NAIST,NAIST,iMiev01,2,5.976013517886110,156
202305_169,2023/5/14 22:41,2023/5/14 23:28,NAIST,NAIST,LEAF (STAFF ONLY),1,4.450264014451490,118
202305_170,2023/5/14 23:20,2023/5/14 23:45,NAIST,NAIST,SAKURA,1,19.521580725254700,157
202305_171,2023/5/15 9:01,2023/5/15 12:44,NAIST,NAIST,iMiev02,1,6.450966126600120,164
202305_172,2023/5/15 10:21,2023/5/15 20:35,NAIST,NAIST,SAKURA,3,18.35417388935850,67
202305_173,2023/5/15 11:21,2023/5/15 14:37,NAIST,NAIST,LEAF (STAFF ONLY),2,18.537773406424900,107
202305_174,2023/5/15 11:45,2023/5/15 12:59,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,2.8043906001550300,169
202305_175,2023/5/15 13:01,2023/5/15 15:35,NAIST,NAIST,iMiev02,2,9.300735217821070,117
202305_176,2023/5/15 14:00,2023/5/15 19:52,NAIST,NAIST,iMiev01,4,13.629194790275800,149
202305_177,2023/5/15 15:04,2023/5/15 15:52,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,9.431237751,167
202305_178,2023/5/15 15:24,2023/5/15 18:18,NAIST,NAIST,LEAF (STAFF ONLY),2,9.158316733677120,107
202305_179,2023/5/15 15:55,2023/5/15 22:02,NAIST,NAIST,iMiev02,3,16.435794842140800,123
202305_180,2023/5/15 19:41,2023/5/15 22:02,NAIST,NAIST,LEAF (STAFF ONLY),1,5.154060741243900,130
202305_181,2023/5/15 21:06,2023/5/16 4:51,NAIST,NAIST,SAKURA,0,-,67
202305_182,2023/5/15 21:08,2023/5/15 22:32,NAIST,NAIST,iMiev01,1,0.9011100963852370,156
202305_183,2023/5/16 5:00,2023/5/16 6:33,NAIST,STATION,SAKURA,2,4.504731287561440,67
202305_184,2023/5/16 8:41,2023/5/16 8:57,STATION,STATION,SAKURA,1,-,165
202305_185,2023/5/16 11:22,2023/5/16 14:54,NAIST,NAIST,LEAF (STAFF ONLY),2,11.559710963990100,38
202305_186,2023/5/16 11:46,2023/5/16 14:38,NAIST,NAIST,iMiev01,1,2.936784479771770,137
202305_187,2023/5/16 13:00,2023/5/17 9:38,NAIST,NAIST,iMiev02,4,18.774413286627100,143
202305_188,2023/5/16 14:41,2023/5/17 11:25,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,15.157197730633900,168
202305_189,2023/5/16 14:42,2023/5/17 0:30,NAIST,NAIST,iMiev01,1,14.36216818212330,123
202305_190,2023/5/16 14:42,2023/5/16 18:28,STATION,STATION,SAKURA,1,15.758054767307400,156
202305_191,2023/5/16 19:32,2023/5/17 8:39,NAIST,NAIST,LEAF (STAFF ONLY),1,8.068773645506090,118
202305_192,2023/5/17 0:40,2023/5/17 1:37,NAIST,NAIST,iMiev01,2,6.129908515373960,140
202305_193,2023/5/17 6:40,2023/5/17 10:18,STATION,NAIST,SAKURA,2,5.826841707228500,165
202305_194,2023/5/17 7:25,2023/5/17 10:25,NAIST,NAIST,iMiev01,4,11.825358349850700,152
202305_195,2023/5/17 9:40,2023/5/17 13:18,NAIST,NAIST,iMiev02,3,12.04444283,143
202305_196,2023/5/17 10:43,2023/5/17 11:34,NAIST,NAIST,LEAF (STAFF ONLY),1,8.930812652591650,145
202305_197,2023/5/17 11:25,2023/5/17 14:38,NAIST,STATION,iMiev01,1,12.405857856912100,123
202305_198,2023/5/17 11:43,2023/5/17 11:56,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,0.6910795728367480,168
202305_199,2023/5/17 12:06,2023/5/17 12:40,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,1.4084991684033700,169
202305_200,2023/5/17 13:25,2023/5/17 16:38,NAIST,NAIST,LEAF (STAFF ONLY),1,10.438575971573900,38
202305_201,2023/5/17 16:01,2023/5/17 19:35,NAIST,STATION,iMiev02,1,4.559295828117640,165
202305_202,2023/5/17 16:04,2023/5/17 22:56,STATION,NAIST,iMiev01,2,11.657636324720700,123
202305_203,2023/5/17 18:12,2023/5/17 19:49,NAIST,NAIST,LEAF (STAFF ONLY),2,12.160536538689500,116
202305_204,2023/5/17 20:41,2023/5/17 21:33,STATION,NAIST,iMiev02,2,8.139410527338600,162
202305_205,2023/5/17 20:56,2023/5/17 23:45,NAIST,NAIST,LEAF (STAFF ONLY),1,6.505813376274930,118
202305_206,2023/5/17 21:54,2023/5/18 1:31,NAIST,NAIST,iMiev02,2,21.60979327,171
202305_207,2023/5/18 0:11,2023/5/18 7:07,NAIST,NAIST,iMiev01,0,-,157
202305_208,2023/5/18 9:57,2023/5/18 15:47,NAIST,NAIST,LEAF (STAFF ONLY),2,26.380604049384100,107
202305_209,2023/5/18 12:09,2023/5/18 13:00,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,5.492323605595570,169
202305_210,2023/5/18 12:51,2023/5/18 23:08,NAIST,NAIST,iMiev01,2,22.982028433419300,123
202305_211,2023/5/18 13:12,2023/5/19 3:32,NAIST,NAIST,iMiev02,1,7.435556035,156
202305_212,2023/5/18 14:25,2023/5/18 16:18,NAIST,NAIST,SAKURA,4,25,127
202305_213,2023/5/18 16:52,2023/5/18 19:06,NAIST,STATION,SAKURA,1,9.233407324,164
202305_214,2023/5/18 18:41,2023/5/18 19:52,NAIST,NAIST,LEAF (STAFF ONLY),1,4.190730340563550,130
202305_215,2023/5/18 20:30,2023/5/18 21:47,STATION,NAIST,SAKURA,1,24,116
202305_216,2023/5/18 22:40,2023/5/19 12:34,NAIST,NAIST,LEAF (STAFF ONLY),1,4.770274364293330,118
202305_217,2023/5/19 0:25,2023/5/19 3:16,NAIST,NAIST,iMiev01,1,6.512175304393010,157
202305_218,2023/5/19 9:36,2023/5/19 13:25,NAIST,NAIST,iMiev01,1,8.399373336,129
202305_219,2023/5/19 10:00,2023/5/19 16:04,NAIST,NAIST,iMiev02,2,5.242460858805530,143
202305_220,2023/5/19 10:22,2023/5/19 20:38,NAIST,NAIST,SAKURA,3,26,156
202305_221,2023/5/19 11:32,2023/5/19 12:21,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,3.261285924450660,169
202305_222,2023/5/19 13:03,2023/5/19 15:06,NAIST,NAIST,LEAF (STAFF ONLY),1,6.553260104273360,135
202305_223,2023/5/19 16:52,2023/5/19 19:54,NAIST,STATION,iMiev02,1,4.509328345759060,164
202305_224,2023/5/19 17:00,2023/5/19 20:23,NAIST,STATION,iMiev01,3,3.1167484143990700,124
202305_225,2023/5/19 17:23,2023/5/19 21:01,NAIST,NAIST,LEAF (STAFF ONLY),1,73.32439109834330,6
202305_226,2023/5/19 20:42,2023/5/20 17:13,NAIST,STATION,SAKURA,3,5.461818835249850,123
202305_227,2023/5/19 21:42,2023/5/19 22:09,NAIST,NAIST,LEAF (STAFF ONLY),1,3.4981747946503900,118
202305_228,2023/5/20 9:40,2023/5/20 13:16,STATION,STATION,iMiev01,1,7.632176985843070,165
202305_229,2023/5/20 10:02,2023/5/20 12:51,STATION,STATION,iMiev02,1,22.699926180688800,124
202305_230,2023/5/20 10:24,2023/5/20 12:27,KEIHANA,KEIHANA,BMW (STAFF ONLY),1,12.912206312336400,168
202305_231,2023/5/20 17:02,2023/5/21 0:16,STATION,NAIST,iMiev02,1,3.6035024272249400,140
202305_232,2023/5/20 17:03,2023/5/20 21:47,STATION,NAIST,iMiev01,2,4.241536517803640,129
202305_233,2023/5/20 17:20,2023/5/20 20:58,NAIST,NAIST,LEAF (STAFF ONLY),4,32.20862209508440,122
202305_234,2023/5/20 17:21,2023/5/20 23:47,STATION,NAIST,SAKURA,2,-,123
202305_235,2023/5/20 21:13,2023/5/20 22:17,NAIST,NAIST,LEAF (STAFF ONLY),1,5.956255623597690,118
202305_236,2023/5/20 22:01,2023/5/21 0:05,NAIST,NAIST,iMiev01,1,3.5266004960115100,157
202305_237,2023/5/21 0:21,2023/5/21 2:35,NAIST,NAIST,iMiev02,1,2.482354130471250,157
202305_238,2023/5/21 1:22,2023/5/21 1:50,NAIST,NAIST,LEAF (STAFF ONLY),1,4.206134332992400,118
202305_239,2023/5/21 2:41,2023/5/21 2:41,NAIST,NAIST,iMiev02,1,-,157
202305_240,2023/5/21 3:01,2023/5/21 3:02,NAIST,NAIST,iMiev02,1,-,157
